TF_sym	Gene_sym
LMO2	TNFSF12-TNFSF13
FOXJ2	TNFSF12-TNFSF13
ATF6	TNFSF12-TNFSF13
CASR	TNFSF12-TNFSF13
CDX1	TNFSF12-TNFSF13
CREB1	TNFSF13
CREB1	TNFSF13
CREB1	TNFSF13
GATA1	TNFSF13
POU2F1	TNFSF13
EGR2	TNFSF13
LMO2	TNFSF13
ATF6	TNFSF13
RFX1	TNFSF13
AHR	TNFSF13
PAX2	TNFSF13
CASR	TNFSF13
AHR	TNFSF13
CDX1	TNFSF13
HES1	TNFSF13
POU2F1	SENP3
CREB1	EIF4A1
GATA2	EIF4A1
CEBPA	EIF4A1
NFE2	EIF4A1
CUX1	EIF4A1
GATA1	EIF4A1
POU2F1	EIF4A1
NFE2L1	EIF4A1
NFE2L1	EIF4A1
ATF6	EIF4A1
STAT1	EIF4A1
IL6	EIF4A1
SP3	EIF4A1
TEAD1	EIF4A1
YY1	EIF4A1
NFE2L2	EIF4A1
AIRE	EIF4A1
MITF	EIF4A1
ZBTB16	EIF4A1
CREB1	CD68
E2F1	CD68
FOXC1	CD68
GATA2	CD68
GATA3	CD68
SPI1	CD68
SPIB	CD68
USF1	CD68
YY1	CD68
ETS1	CD68
CEBPA	CD68
ZNF354C	CD68
BRCA1	CD68
NFE2	CD68
E2F1	CD68
YY1	CD68
YY1	CD68
GATA2	CD68
GATA3	CD68
PAX2	CD68
CUX1	CD68
NF1	CD68
GATA1	CD68
USF1	CD68
TP53	CD68
NFE2L1	CD68
NFE2L1	CD68
PAX8	CD68
E2F1	CD68
E2F1	CD68
GATA6	CD68
ATF6	CD68
TLX2	CD68
STAT1	CD68
STAT5A	CD68
STAT1	CD68
STAT3	CD68
STAT4	CD68
STAT5A	CD68
STAT6	CD68
DBP	CD68
GCM1	CD68
IL6	CD68
MAZ	CD68
NRF1	CD68
ETV4	CD68
SPI1	CD68
SP3	CD68
TCF7L2	CD68
E4F1	CD68
TEAD1	CD68
GTF2I	CD68
GTF2A1	CD68
PAX8	CD68
SMAD1	CD68
YY1	CD68
MYC	CD68
NFE2L2	CD68
JUNB	CD68
JUNB	CD68
JUNB	CD68
RFX1	CD68
AHR	CD68
LEF1	CD68
BACH1	CD68
AIRE	CD68
FOXM1	CD68
PBX1	CD68
LEF1	CD68
MITF	CD68
YY1	CD68
GLI1	CD68
ZBTB16	CD68
BRCA1	CD68
SOX10	CD68
CREB1	CD68
E2F1	CD68
FOXC1	CD68
GATA2	CD68
GATA3	CD68
SPI1	CD68
SPIB	CD68
USF1	CD68
YY1	CD68
ETS1	CD68
CEBPA	CD68
ZNF354C	CD68
BRCA1	CD68
NFE2	CD68
E2F1	CD68
YY1	CD68
YY1	CD68
GATA2	CD68
GATA3	CD68
PAX2	CD68
CUX1	CD68
NF1	CD68
GATA1	CD68
USF1	CD68
HLF	CD68
TP53	CD68
NFE2L1	CD68
NFE2L1	CD68
PAX8	CD68
E2F1	CD68
E2F1	CD68
GATA6	CD68
ATF6	CD68
TLX2	CD68
STAT1	CD68
STAT5A	CD68
STAT1	CD68
STAT3	CD68
STAT4	CD68
STAT5A	CD68
STAT6	CD68
DBP	CD68
GCM1	CD68
IL6	CD68
MAZ	CD68
NRF1	CD68
ETV4	CD68
SPI1	CD68
SP3	CD68
TCF7L2	CD68
E4F1	CD68
TEAD1	CD68
GTF2I	CD68
GTF2A1	CD68
PAX8	CD68
SMAD1	CD68
YY1	CD68
MYC	CD68
NFE2L2	CD68
JUNB	CD68
JUNB	CD68
JUNB	CD68
RFX1	CD68
AHR	CD68
LEF1	CD68
BACH1	CD68
AIRE	CD68
FOXM1	CD68
PBX1	CD68
LEF1	CD68
MITF	CD68
YY1	CD68
GLI1	CD68
ZBTB16	CD68
BRCA1	CD68
SOX10	CD68
NFE2	MPDU1
YY1	MPDU1
YY1	MPDU1
CUX1	MPDU1
JUNB	MPDU1
NFE2L1	MPDU1
NFE2L1	MPDU1
ATF6	MPDU1
STAT1	MPDU1
STAT4	MPDU1
STAT6	MPDU1
NRF1	MPDU1
SPI1	MPDU1
YY1	MPDU1
NFE2L2	MPDU1
JUNB	MPDU1
JUNB	MPDU1
JUNB	MPDU1
LEF1	MPDU1
BACH1	MPDU1
AIRE	MPDU1
LEF1	MPDU1
YY1	MPDU1
GLI1	MPDU1
ZBTB16	MPDU1
BRCA1	MPDU1
YY1	SOX15
NFE2L1	SOX15
NRF1	SOX15
YY1	SOX15
NFE2L2	SOX15
LEF1	SOX15
YY1	SOX15
GLI1	SOX15
ZBTB16	SOX15
NFE2	FXR2
PITX2	FXR2
NRF1	FXR2
NFE2L2	FXR2
PRDM1	FXR2
NR2F1	SAT2
HNF4A	SAT2
NR2F1	SHBG
HNF4A	SHBG
MEF2A	ATP1B2
TBP	ATP1B2
MEF2A	ATP1B2
MEF2A	ATP1B2
MEF2A	ATP1B2
TBP	ATP1B2
PITX2	TP53
FOXI1	TP53
FOXI1	TP53
PITX2	TP53
E2F1	TP53
FOXI1	WRAP53
FOXI1	WRAP53
PITX2	WRAP53
E2F1	WRAP53
RFX1	EFNB3
RFX1	EFNB3
NR6A1	EFNB3
TCF3	DNAH2
RFX1	DNAH2
BACH1	DNAH2
NR6A1	DNAH2
TFAP2A	KDM6B
ELK1	KDM6B
FOXC1	KDM6B
GATA2	KDM6B
GATA3	KDM6B
FOXI1	KDM6B
MAX	KDM6B
NFKB1	KDM6B
GABPA	KDM6B
PBX1	KDM6B
RREB1	KDM6B
SP1	KDM6B
SPI1	KDM6B
SPIB	KDM6B
USF1	KDM6B
YY1	KDM6B
ETS1	KDM6B
REL	KDM6B
NFKB1	KDM6B
RELA	KDM6B
HNF4A	KDM6B
ZNF354C	KDM6B
BRCA1	KDM6B
TCF3	KDM6B
TFAP4	KDM6B
ELK1	KDM6B
SP1	KDM6B
PLAU	KDM6B
EP300	KDM6B
NFE2	KDM6B
CREB1	KDM6B
ASCC1	KDM6B
NFKB1	KDM6B
YY1	KDM6B
TCF3	KDM6B
GATA2	KDM6B
GATA3	KDM6B
PAX2	KDM6B
CUX1	KDM6B
CREB1	KDM6B
USF1	KDM6B
USF1	KDM6B
MYC	KDM6B
GATA1	KDM6B
GATA1	KDM6B
GATA1	KDM6B
POU3F1	KDM6B
POU2F1	KDM6B
PAX5	KDM6B
HSF2	KDM6B
JUNB	KDM6B
JUNB	KDM6B
JUNB	KDM6B
TFAP4	KDM6B
TFAP4	KDM6B
CREB1	KDM6B
CREB1	KDM6B
MYOD1	KDM6B
USF1	KDM6B
JUNB	KDM6B
NF1	KDM6B
NFKB1	KDM6B
SP1	KDM6B
JUNB	KDM6B
GATA1	KDM6B
USF1	KDM6B
ARNT	KDM6B
XBP1	KDM6B
LMO2	KDM6B
LMO2	KDM6B
RFX1	KDM6B
RFX1	KDM6B
NFE2L1	KDM6B
FOXI1	KDM6B
NFATC2	KDM6B
MYC	KDM6B
PAX1	KDM6B
PAX3	KDM6B
PAX8	KDM6B
FOXN1	KDM6B
PLAU	KDM6B
GATA1	KDM6B
MEIS1	KDM6B
E2F1	KDM6B
E2F1	KDM6B
PDX1	KDM6B
VDR	KDM6B
ZIC2	KDM6B
BPTF	KDM6B
STAT5A	KDM6B
STAT5B	KDM6B
GATA6	KDM6B
SETD2	KDM6B
KLF12	KDM6B
AR	KDM6B
ATF6	KDM6B
TLX2	KDM6B
PAX2	KDM6B
BACH2	KDM6B
PATZ1	KDM6B
STAT1	KDM6B
STAT5A	KDM6B
STAT6	KDM6B
STAT1	KDM6B
STAT3	KDM6B
STAT4	KDM6B
STAT5A	KDM6B
STAT6	KDM6B
ESRRA	KDM6B
ATF3	KDM6B
ATF4	KDM6B
JUNB	KDM6B
ARNT	KDM6B
MYC	KDM6B
CRX	KDM6B
DBP	KDM6B
RFX1	KDM6B
GATA4	KDM6B
GCM1	KDM6B
HNF4A	KDM6B
HOXA4	KDM6B
IL6	KDM6B
MAZ	KDM6B
ETV4	KDM6B
SPI1	KDM6B
SP3	KDM6B
TCF7L2	KDM6B
ATF1	KDM6B
E4F1	KDM6B
TEAD2	KDM6B
TCF12	KDM6B
SMAD3	KDM6B
TEAD1	KDM6B
GTF2I	KDM6B
GTF2A1	KDM6B
PAX8	KDM6B
USF2	KDM6B
NR5A1	KDM6B
RUNX2	KDM6B
SMAD4	KDM6B
EFNA2	KDM6B
RUNX1	KDM6B
HNF4A	KDM6B
RUNX1	KDM6B
NFKB1	KDM6B
STAT1	KDM6B
AHR	KDM6B
GATA1	KDM6B
SMAD1	KDM6B
YY1	KDM6B
USF1	KDM6B
SETD2	KDM6B
MYC	KDM6B
TFDP1	KDM6B
ELSPBP1	KDM6B
LEF1	KDM6B
EGR1	KDM6B
NFE2L2	KDM6B
CREB1	KDM6B
CREB1	KDM6B
NR3C1	KDM6B
JUNB	KDM6B
JUNB	KDM6B
JUNB	KDM6B
TFAP4	KDM6B
ELSPBP1	KDM6B
SP1	KDM6B
SP1	KDM6B
SP1	KDM6B
NFATC2	KDM6B
E2F1	KDM6B
NR3C1	KDM6B
VDR	KDM6B
AR	KDM6B
CASR	KDM6B
IRF1	KDM6B
ELSPBP1	KDM6B
SMAD1	KDM6B
RFX1	KDM6B
AHR	KDM6B
BACH1	KDM6B
RUNX1	KDM6B
FOXP3	KDM6B
DEC1	KDM6B
AIRE	KDM6B
HES1	KDM6B
PDX1	KDM6B
PBX1	KDM6B
TBX5	KDM6B
TBX5	KDM6B
LEF1	KDM6B
MITF	KDM6B
HNF4A	KDM6B
HNF4A	KDM6B
HNF4A	KDM6B
MYC	KDM6B
YY1	KDM6B
PRDM1	KDM6B
GFI1	KDM6B
HIC1	KDM6B
BRCA1	KDM6B
ZBTB7A	KDM6B
HOXA7	KDM6B
WT1	KDM6B
ZNF219	KDM6B
SOX10	KDM6B
NR5A1	KDM6B
P2RX5	KDM6B
RREB1	TMEM88
SOX9	TMEM88
SPIB	TMEM88
HNF4A	TMEM88
PAX6	TMEM88
AHR	TMEM88
LMO2	TMEM88
LMO2	TMEM88
NFE2L1	TMEM88
RFX1	TMEM88
AIRE	TMEM88
PDX1	TMEM88
PBX1	TMEM88
TBX5	TMEM88
MYC	TMEM88
PRDM1	TMEM88
SOX9	CYB5D1
SPIB	CYB5D1
HNF4A	CYB5D1
PAX6	CYB5D1
AHR	CYB5D1
LMO2	CYB5D1
LMO2	CYB5D1
AIRE	CYB5D1
PDX1	CYB5D1
PBX1	CYB5D1
MYC	CYB5D1
PRDM1	CYB5D1
SOX9	LSMD1
SPIB	LSMD1
HNF4A	LSMD1
PAX6	LSMD1
AHR	LSMD1
LMO2	LSMD1
LMO2	LSMD1
AIRE	LSMD1
PDX1	LSMD1
PBX1	LSMD1
MYC	LSMD1
PRDM1	LSMD1
FOXL1	CHD3
GATA3	CHD3
RREB1	CHD3
NFKB1	CHD3
MEF2A	CHD3
NFKB1	CHD3
RREB1	CHD3
FOXL1	CHD3
VDR	CHD3
ZIC2	CHD3
STAT4	CHD3
STAT5A	CHD3
STAT6	CHD3
GATA4	CHD3
HOXA4	CHD3
MAZ	CHD3
SMAD3	CHD3
GTF2I	CHD3
EFNA2	CHD3
CASR	CHD3
SMAD1	CHD3
MITF	CHD3
YY1	CHD3
BRCA1	CHD3
FOXL1	CHD3
GATA2	CHD3
GATA3	CHD3
RREB1	CHD3
NFKB1	CHD3
MEF2A	CHD3
EP300	CHD3
GATA3	CHD3
GATA1	CHD3
NFKB1	CHD3
GATA1	CHD3
NFKB1	CHD3
RREB1	CHD3
NFATC2	CHD3
VDR	CHD3
ZIC2	CHD3
STAT5A	CHD3
STAT6	CHD3
STAT1	CHD3
STAT4	CHD3
STAT5A	CHD3
STAT6	CHD3
GATA4	CHD3
HOXA4	CHD3
MAZ	CHD3
SMAD3	CHD3
TEAD1	CHD3
GTF2I	CHD3
EFNA2	CHD3
NFKB1	CHD3
YY1	CHD3
NFATC2	CHD3
CASR	CHD3
SMAD1	CHD3
MITF	CHD3
YY1	CHD3
BRCA1	CHD3
CREB1	KCNAB3
ELK4	KCNAB3
ELK1	KCNAB3
CREB1	KCNAB3
PLAU	KCNAB3
ATF3	KCNAB3
LEF1	KCNAB3
LEF1	KCNAB3
HOXA7	KCNAB3
CREB1	TRAPPC1
ELK4	TRAPPC1
ELK1	TRAPPC1
CREB1	TRAPPC1
PLAU	TRAPPC1
ATF3	TRAPPC1
LEF1	TRAPPC1
LEF1	TRAPPC1
HOXA7	TRAPPC1
CREB1	CNTROB
ELK4	CNTROB
ELK1	CNTROB
CREB1	CNTROB
PLAU	CNTROB
ATF3	CNTROB
LEF1	CNTROB
LEF1	CNTROB
HOXA7	CNTROB
CREB1	CNTROB
ELK4	CNTROB
ELK1	CNTROB
CREB1	CNTROB
PLAU	CNTROB
ATF3	CNTROB
LEF1	CNTROB
LEF1	CNTROB
HOXA7	CNTROB
MEF2A	GUCY2D
MEF2A	GUCY2D
MEF2A	GUCY2D
MEF2A	GUCY2D
TMEM37	GUCY2D
NR3C1	GUCY2D
CREB1	ALOX12B
MEF2A	ALOX12B
STAT5A	ALOX12B
ELSPBP1	ALOX12B
TFAP2A	ALOXE3
NR2F1	ALOXE3
ELK1	ALOXE3
FOXC1	ALOXE3
GATA2	ALOXE3
GATA3	ALOXE3
NHLH1	ALOXE3
SP1	ALOXE3
SPI1	ALOXE3
SPIB	ALOXE3
YY1	ALOXE3
ETS1	ALOXE3
ESR1	ALOXE3
ZNF354C	ALOXE3
BRCA1	ALOXE3
ELK1	ALOXE3
SP1	ALOXE3
EP300	ALOXE3
YY1	ALOXE3
TCF3	ALOXE3
GATA2	ALOXE3
GATA3	ALOXE3
PAX2	ALOXE3
CUX1	ALOXE3
USF1	ALOXE3
MYC	ALOXE3
POU3F1	ALOXE3
HSF2	ALOXE3
TFAP4	ALOXE3
TFAP4	ALOXE3
SRF	ALOXE3
NF1	ALOXE3
GATA1	ALOXE3
SRF	ALOXE3
USF1	ALOXE3
TCF3	ALOXE3
TP53	ALOXE3
MYC	ALOXE3
PAX8	ALOXE3
E2F1	ALOXE3
E2F1	ALOXE3
IRF7	ALOXE3
GATA6	ALOXE3
SETD2	ALOXE3
KLF12	ALOXE3
FOXO1	ALOXE3
FOXO4	ALOXE3
TLX2	ALOXE3
STAT1	ALOXE3
STAT5A	ALOXE3
STAT6	ALOXE3
STAT1	ALOXE3
STAT3	ALOXE3
STAT4	ALOXE3
STAT5A	ALOXE3
STAT6	ALOXE3
RFX1	ALOXE3
GATA4	ALOXE3
HOXA4	ALOXE3
MAZ	ALOXE3
MTF1	ALOXE3
SPI1	ALOXE3
TEAD2	ALOXE3
IRF8	ALOXE3
SMAD3	ALOXE3
TEAD1	ALOXE3
GTF2I	ALOXE3
GTF2A1	ALOXE3
PAX8	ALOXE3
USF2	ALOXE3
AHR	ALOXE3
GATA1	ALOXE3
SMAD1	ALOXE3
USF1	ALOXE3
SETD2	ALOXE3
MYC	ALOXE3
TFDP1	ALOXE3
NFIB	ALOXE3
NR3C1	ALOXE3
TFAP4	ALOXE3
SP1	ALOXE3
E2F1	ALOXE3
NR3C1	ALOXE3
VDR	ALOXE3
AR	ALOXE3
RFX1	ALOXE3
AHR	ALOXE3
LEF1	ALOXE3
FOXP3	ALOXE3
HES1	ALOXE3
PBX1	ALOXE3
TBX5	ALOXE3
MITF	ALOXE3
HNF4A	ALOXE3
HNF4A	ALOXE3
PRDM1	ALOXE3
GFI1	ALOXE3
ZBTB7A	ALOXE3
WT1	ALOXE3
SOX10	ALOXE3
NR2F1	HES7
ELK1	HES7
FOXC1	HES7
GATA2	HES7
GATA3	HES7
NHLH1	HES7
SP1	HES7
SPI1	HES7
SPIB	HES7
ETS1	HES7
ESR1	HES7
SP1	HES7
EP300	HES7
GATA2	HES7
GATA3	HES7
PAX2	HES7
CUX1	HES7
MYC	HES7
HSF2	HES7
SRF	HES7
GATA1	HES7
SRF	HES7
TP53	HES7
MYC	HES7
PAX8	HES7
E2F1	HES7
E2F1	HES7
IRF7	HES7
SETD2	HES7
TLX2	HES7
STAT1	HES7
STAT5A	HES7
STAT6	HES7
STAT1	HES7
STAT3	HES7
STAT4	HES7
STAT5A	HES7
RFX1	HES7
GATA4	HES7
HOXA4	HES7
MAZ	HES7
MTF1	HES7
SPI1	HES7
TEAD2	HES7
IRF8	HES7
TEAD1	HES7
GTF2I	HES7
PAX8	HES7
USF2	HES7
AHR	HES7
SETD2	HES7
MYC	HES7
SRF	HES7
NR3C1	HES7
NR3C1	HES7
AHR	HES7
LEF1	HES7
FOXP3	HES7
AIRE	HES7
PRDM1	HES7
SOX10	HES7
NFIL3	PER1
FOXF2	PER1
FOXD1	PER1
FOXC1	PER1
GATA2	PER1
GATA3	PER1
HLF	PER1
NFYA	PER1
GABPA	PER1
SOX9	PER1
SP1	PER1
SPI1	PER1
SPIB	PER1
USF1	PER1
YY1	PER1
ETS1	PER1
REL	PER1
CEBPA	PER1
NR3C1	PER1
ZNF354C	PER1
BRCA1	PER1
ELK1	PER1
SP1	PER1
PLAU	PER1
EP300	PER1
CREB1	PER1
NFIL3	PER1
NF1	PER1
YY1	PER1
YY1	PER1
GATA2	PER1
GATA3	PER1
PAX2	PER1
CUX1	PER1
CUX1	PER1
CREB1	PER1
USF1	PER1
GATA1	PER1
POU3F1	PER1
POU2F1	PER1
HSF2	PER1
TFAP4	PER1
TFAP4	PER1
MYOD1	PER1
USF1	PER1
NF1	PER1
NFKB1	PER1
SP1	PER1
GATA1	PER1
USF1	PER1
AHR	PER1
ARNT	PER1
HLF	PER1
TP53	PER1
NFE2L1	PER1
PAX8	PER1
PLAU	PER1
SOX9	PER1
MEIS1	PER1
E2F1	PER1
VDR	PER1
AR	PER1
ZIC2	PER1
IRF7	PER1
BPTF	PER1
GATA6	PER1
SETD2	PER1
KLF12	PER1
AR	PER1
TLX2	PER1
PAX2	PER1
PATZ1	PER1
STAT1	PER1
STAT5A	PER1
STAT6	PER1
STAT1	PER1
STAT3	PER1
STAT4	PER1
STAT5A	PER1
STAT6	PER1
ESRRA	PER1
ATF3	PER1
CRX	PER1
DBP	PER1
RFX1	PER1
GCM1	PER1
HOXA4	PER1
MAZ	PER1
ETV4	PER1
SPI1	PER1
TCF7L2	PER1
ATF1	PER1
E4F1	PER1
TEAD2	PER1
TCF12	PER1
SMAD3	PER1
TEAD1	PER1
GTF2I	PER1
GTF2A1	PER1
PAX8	PER1
USF2	PER1
NR5A1	PER1
RUNX2	PER1
SMAD4	PER1
EFNA2	PER1
RUNX1	PER1
SMAD1	PER1
YY1	PER1
USF1	PER1
SETD2	PER1
MYC	PER1
LEF1	PER1
NFIB	PER1
EGR1	PER1
CREB1	PER1
NR3C1	PER1
TFAP4	PER1
SP1	PER1
SP1	PER1
NFATC2	PER1
TMEM37	PER1
NR3C1	PER1
TMEM37	PER1
NR3C1	PER1
AR	PER1
CASR	PER1
ELSPBP1	PER1
SMAD1	PER1
RFX1	PER1
AHR	PER1
RUNX1	PER1
DEC1	PER1
FOXM1	PER1
PBX1	PER1
TBX5	PER1
TBX5	PER1
LEF1	PER1
MITF	PER1
HNF4A	PER1
HNF4A	PER1
MYC	PER1
YY1	PER1
GLI1	PER1
GFI1	PER1
BRCA1	PER1
ZBTB7A	PER1
HOXA7	PER1
WT1	PER1
SOX10	PER1
NR5A1	PER1
FOXO3	PER1
P2RX5	PER1
CREB1	VAMP2
NFIL3	VAMP2
FOXF2	VAMP2
FOXD1	VAMP2
FOXC1	VAMP2
GATA2	VAMP2
HLF	VAMP2
SOX9	VAMP2
YY1	VAMP2
NR3C1	VAMP2
BRCA1	VAMP2
CREB1	VAMP2
NF1	VAMP2
GATA2	VAMP2
GATA3	VAMP2
CUX1	VAMP2
CREB1	VAMP2
CREB1	VAMP2
MYOD1	VAMP2
USF1	VAMP2
NF1	VAMP2
SP1	VAMP2
GATA1	VAMP2
USF1	VAMP2
MEF2A	VAMP2
ARNT	VAMP2
HLF	VAMP2
TP53	VAMP2
PLAU	VAMP2
POU2F1	VAMP2
SOX9	VAMP2
MEIS1	VAMP2
AR	VAMP2
AR	VAMP2
PAX2	VAMP2
ESRRA	VAMP2
CRX	VAMP2
DBP	VAMP2
GCM1	VAMP2
ATF1	VAMP2
TEAD1	VAMP2
GTF2I	VAMP2
GTF2A1	VAMP2
USF2	VAMP2
NR5A1	VAMP2
SMAD4	VAMP2
RUNX1	VAMP2
SMAD1	VAMP2
POU2AF1	VAMP2
USF1	VAMP2
MYC	VAMP2
LEF1	VAMP2
NFIB	VAMP2
SP1	VAMP2
SP1	VAMP2
TMEM37	VAMP2
NR3C1	VAMP2
NR3C1	VAMP2
AR	VAMP2
CASR	VAMP2
FOXM1	VAMP2
PBX1	VAMP2
TBX5	VAMP2
TBX5	VAMP2
YY1	VAMP2
GFI1	VAMP2
HOXA7	VAMP2
SOX10	VAMP2
NR5A1	VAMP2
FOXO3	VAMP2
RFX1	TMEM107
PITX2	TMEM107
TMEM37	TMEM107
LEF1	TMEM107
AIRE	TMEM107
CUX1	C17orf59
MYC	C17orf59
SRY	C17orf59
FOXF2	C17orf59
GATA6	C17orf59
DEC1	C17orf59
HOXA7	C17orf59
PAX6	AURKB
ELK1	AURKB
AIRE	AURKB
CREB1	C17orf68
HLF	C17orf68
PLAU	C17orf68
CREB1	C17orf68
CREB1	C17orf68
FOXD3	C17orf68
CREB1	C17orf68
CREB1	C17orf68
HLF	C17orf68
PLAU	C17orf68
SOX9	C17orf68
ATF3	C17orf68
E4F1	C17orf68
AHR	C17orf68
CREB1	C17orf68
CREB1	C17orf68
CREB1	PFAS
HLF	PFAS
PLAU	PFAS
CREB1	PFAS
CREB1	PFAS
FOXD3	PFAS
CREB1	PFAS
CREB1	PFAS
HLF	PFAS
PLAU	PFAS
SOX9	PFAS
ATF3	PFAS
E4F1	PFAS
AHR	PFAS
CREB1	PFAS
CREB1	PFAS
NFYA	RANGRF
PBX1	RANGRF
CASR	RANGRF
NFYA	SLC25A35
PBX1	SLC25A35
CASR	SLC25A35
ELK1	KRBA2
TBX5	KRBA2
ELK1	RPL26
CEBPA	RPL26
ELK1	RPL26
CUX1	RPL26
TBX5	RPL26
TBX5	RPL26
GFI1	RPL26
HIC1	RPL26
P2RX5	RPL26
PLAU	NDEL1
CREB1	NDEL1
MYC	NDEL1
USF1	NDEL1
POU2F1	NDEL1
POU2F1	NDEL1
CREB1	NDEL1
CREB1	NDEL1
JUNB	NDEL1
SP1	NDEL1
CREB1	MYH10
TCF3	MYH10
PLAU	MYH10
CREB1	MYH10
CUX1	MYH10
CREB1	MYH10
CREB1	MYH10
PAX5	MYH10
CREB1	MYH10
CREB1	MYH10
ATF3	MYH10
SMAD4	MYH10
SETD2	MYH10
CREB1	MYH10
HNF4A	CCDC42
MEF2A	CCDC42
TP53	CCDC42
IRF1	CCDC42
TCF4	CCDC42
STAT3	CCDC42
FOXO1	CCDC42
TMEM37	CCDC42
HNF4A	CCDC42
GATA1	PIK3R6
STAT2	PIK3R6
IRF8	PIK3R6
TCF3	PIK3R5
POU2F1	PIK3R5
NR6A1	PIK3R5
CASR	PIK3R5
HINFP	NTN1
PAX3	NTN1
SRY	STX8
SOX5	STX8
RELA	STX8
TCF3	STX8
POU2F1	STX8
SRY	STX8
TBP	STX8
TRAF4	STX8
FOXO1	STX8
NFKB1	STX8
SRY	WDR16
SOX5	WDR16
RELA	WDR16
TCF3	WDR16
POU2F1	WDR16
SRY	WDR16
TBP	WDR16
TRAF4	WDR16
FOXO1	WDR16
NFKB1	WDR16
TP53	GAS7
TP53	GAS7
SOX9	GAS7
ZNF350	GAS7
AR	MYH13
POU3F2	MYH13
BACH1	MYH13
FOXD1	MYH8
SOX10	MYH8
LHX3	MYH4
CUX1	MYH4
TBP	MYH3
POU2F1	MYH3
TBP	MYH3
AR	MYH3
PDX1	SCO1
VSX2	SCO1
RUNX1	SCO1
PDX1	C17orf48
VSX2	C17orf48
RUNX1	C17orf48
STAT3	DNAH9
TEAD1	ZNF18
LMO2	ZNF18
NFE2L2	ZNF18
FOXP3	MAP2K4
POU2F1	MYOCD
VSX2	MYOCD
NFIL3	RICH2
IRF2	RICH2
TP53	RICH2
ZBTB6	RICH2
STAT5A	RICH2
NFYA	ELAC2
GATA1	ELAC2
BPTF	ELAC2
STAT5A	ELAC2
POU3F2	ELAC2
FOXC1	HS3ST3A1
ATF1	HS3ST3A1
FOXD3	HS3ST3A1
ELK1	COX10
CUX1	COX10
STAT3	COX10
STAT5A	COX10
TFAP2A	HS3ST3B1
ELK1	HS3ST3B1
GATA3	HS3ST3B1
NHLH1	HS3ST3B1
IRF2	HS3ST3B1
MAX	HS3ST3B1
SPI1	HS3ST3B1
ETS1	HS3ST3B1
REL	HS3ST3B1
RELA	HS3ST3B1
NR3C1	HS3ST3B1
BRCA1	HS3ST3B1
TCF3	HS3ST3B1
TCF3	HS3ST3B1
GATA2	HS3ST3B1
GATA3	HS3ST3B1
PAX2	HS3ST3B1
USF1	HS3ST3B1
POU3F1	HS3ST3B1
HSF2	HS3ST3B1
SRY	HS3ST3B1
TFAP4	HS3ST3B1
TFAP4	HS3ST3B1
USF1	HS3ST3B1
ARNT	HS3ST3B1
XBP1	HS3ST3B1
LMO2	HS3ST3B1
RFX1	HS3ST3B1
PAX8	HS3ST3B1
FOXN1	HS3ST3B1
POU2F1	HS3ST3B1
E2F1	HS3ST3B1
E2F1	HS3ST3B1
IRF7	HS3ST3B1
GATA6	HS3ST3B1
KLF12	HS3ST3B1
TLX2	HS3ST3B1
STAT1	HS3ST3B1
STAT5A	HS3ST3B1
STAT6	HS3ST3B1
STAT1	HS3ST3B1
STAT3	HS3ST3B1
STAT4	HS3ST3B1
STAT5A	HS3ST3B1
ZNF513	HS3ST3B1
DBP	HS3ST3B1
HOXA4	HS3ST3B1
MTF1	HS3ST3B1
ETV4	HS3ST3B1
SP3	HS3ST3B1
IRF8	HS3ST3B1
PAX8	HS3ST3B1
STAT1	HS3ST3B1
USF1	HS3ST3B1
TFDP1	HS3ST3B1
NR3C1	HS3ST3B1
JUNB	HS3ST3B1
TFAP4	HS3ST3B1
ELSPBP1	HS3ST3B1
NFATC2	HS3ST3B1
RFX1	HS3ST3B1
AHR	HS3ST3B1
PAX6	HS3ST3B1
AIRE	HS3ST3B1
HES1	HS3ST3B1
PBX1	HS3ST3B1
MYC	HS3ST3B1
HIC1	HS3ST3B1
HIC1	HS3ST3B1
BRCA1	HS3ST3B1
SOX10	HS3ST3B1
STAT5A	PMP22
STAT5B	PMP22
HES1	PMP22
CREB1	PMP22
STAT5A	PMP22
STAT5B	PMP22
HES1	PMP22
CREB1	PMP22
STAT5A	PMP22
STAT5B	PMP22
HES1	PMP22
BPTF	CDRT4
FOXM1	CDRT4
SP1	FAM18B2
MEF2A	FAM18B2
SP1	FAM18B2
SP1	FAM18B2
PAX1	TRIM16
STAT5A	ZNF286A
NRF1	ZNF286A
STAT1	ZNF286A
ZBTB16	TBC1D26
PAX3	ADORA2B
ATF3	TTC19
SRF	TTC19
SRF	TTC19
ATF3	ZSWIM7
SRF	ZSWIM7
SRF	ZSWIM7
YY1	NCOR1
ZBTB6	NCOR1
CREB1	NCOR1
PAX3	NCOR1
PITX2	NCOR1
YY1	NCOR1
SETD2	NCOR1
ELSPBP1	NCOR1
AHR	NCOR1
YY1	PIGL
ZBTB6	PIGL
CREB1	PIGL
PAX3	PIGL
CDC5L	PIGL
PITX2	PIGL
YY1	PIGL
SETD2	PIGL
ELSPBP1	PIGL
AHR	PIGL
AHR	CENPV
NFYA	UBB
HLF	UBB
RFX1	UBB
IRF1	TRPV2
NFKB1	TRPV2
SRF	TRPV2
ZNF354C	TRPV2
NFKB1	TRPV2
IRF1	TRPV2
TCF3	TRPV2
TCF3	TRPV2
TCF4	TRPV2
