"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"LEFTY2"	1.59890685015665	-1.65400931743731	7.18006125721767	4.21686271531894e-12	4.96838520268699e-10	16.9896130401604
"C3orf15"	1.55788902425817	1.18234602817945	7.17635435782463	4.31766236055349e-12	5.05807977449755e-10	16.9732148085449
"NOS1AP"	1.35097254171989	1.76574176192398	7.16939751452531	4.5132803677617e-12	5.22750061127021e-10	16.9566411466711
"PTPRZ1"	2.25969959762129	-0.629710207963057	7.17348222248657	4.39739037299035e-12	5.12221022935654e-10	16.9410825783047
"ITGA9"	0.968356054134115	2.73543972160694	7.16171166222693	4.73955013374058e-12	5.4587369265065e-10	16.9335192885354
"KCNE4"	1.34669624706874	4.52502659149179	7.15609117338242	4.91204960122283e-12	5.62580608238376e-10	16.8386545153156
"NME5"	1.63422429734915	0.932847387274735	7.15470068235619	4.95567023850446e-12	5.64423308664332e-10	16.8310538345697
"MYBL2"	-1.3373338770259	4.96390232879953	-7.15129899753374	5.06399735030281e-12	5.73574639108055e-10	16.7675341190899
"GPRASP2"	0.659020674359681	3.49496759340157	7.13046322008237	5.78024003519443e-12	6.41389651633619e-10	16.7274308286432
"FA2H"	-1.1313269310652	2.36061543039635	-7.12528555608226	5.97316146919658e-12	6.52989097322478e-10	16.7100825410531
"CLDN19"	1.99043488212751	-1.52860695775011	7.12831001307902	5.85971269652564e-12	6.45860053717593e-10	16.6812349761793
"CHSY1"	0.499442218021209	6.32603659038269	7.14447225011051	5.28847664797117e-12	5.95709119560752e-10	16.6685176264909
"ESR1"	1.90621225444349	6.91421084731197	7.1415566343645	5.3873078365821e-12	6.0352567190038e-10	16.6486700834262
"ATP9B"	0.443332533529449	4.31639315943142	7.12489163854449	5.9880957171175e-12	6.52989097322478e-10	16.6459788400491
"PACRG"	1.23546889142743	-1.9325313524079	7.1184997580557	6.23562530926502e-12	6.69686445805242e-10	16.6325291920849
"LAMA3"	1.53367858898952	4.74492906427223	7.12193528796109	6.10135627917697e-12	6.61819603594747e-10	16.6175611801976
"SCN2B"	1.63015837294154	-0.50902154699778	7.11840895545667	6.2392132651481e-12	6.69686445805242e-10	16.5843105178321
"ETFA"	-0.554648134964097	6.21660209933798	-7.1302552853472	5.78786817970926e-12	6.41389651633619e-10	16.5810935045569
"MOBKL2B"	0.904448835318931	3.29054632368016	7.10040290416423	6.99236305454099e-12	7.35130435800743e-10	16.5516049860335
"PDZK1"	2.31469777020798	1.9351342143682	7.10091990237505	6.96953999071802e-12	7.35130435800743e-10	16.545318990741
"FAM175A"	0.493307782187641	3.48326641576731	7.08790700182402	7.56692837361675e-12	7.85782198120672e-10	16.4664666155494
"SLC25A1"	-0.547509083951805	6.06390234190677	-7.1021505194658	6.91550851039848e-12	7.34584663065696e-10	16.4116398685824
"SNX1"	0.418217874211121	7.0292105069685	7.10406930176301	6.83208388388291e-12	7.29502873455644e-10	16.4058873662814
"NCRNA00110"	1.48150240946315	-2.96087099465222	7.07446768140601	8.23676131595216e-12	8.27272282220341e-10	16.4007922100207
"CNTN4"	1.28660660970236	2.13147582050022	7.07437267812378	8.24169816807229e-12	8.27272282220341e-10	16.3929637704504
"CA11"	1.12547795783452	1.97913534173034	7.07399390324155	8.2614101937869e-12	8.27272282220341e-10	16.3868955569069
"DSG3"	2.47360543210094	1.58264541083013	7.07378466237121	8.27231929443295e-12	8.27272282220341e-10	16.3702663172319
"PSMD7"	-0.375809770785196	6.37891063635916	-7.08744297858223	7.58913590692615e-12	7.85782198120672e-10	16.3128374513563
"FLNB"	0.576579941805156	9.04321929202321	7.089669393983	7.48316381854276e-12	7.8271602777523e-10	16.3096962005216
"C2orf82"	1.77226835994777	-2.24023481175323	7.05979318561083	9.03487103701187e-12	8.96707483237459e-10	16.2943927721486
"MED13L"	0.702461361221254	7.09921184918684	7.08471773370638	7.72086290506684e-12	7.95404072446107e-10	16.2866497877285
"FRZB"	1.03083386365473	4.03029376511801	7.05945529543354	9.05411682504043e-12	8.96707483237459e-10	16.2699214890248
"IDH2"	-0.678460390568839	7.63597477671347	-7.07666312713079	8.12348201148321e-12	8.27272282220341e-10	16.2320925448856
"WDTC1"	0.388464692613115	6.50141293222554	7.07421977791659	8.24964975260197e-12	8.27272282220341e-10	16.2302670988578
"FAT2"	1.99061355237018	2.28063271574436	7.04409546940594	9.97291551300621e-12	9.78252348957609e-10	16.2121410759624
"FAM198A"	1.1530862223333	2.87768308602837	7.03596917543478	1.04955116819458e-11	1.01975585304062e-09	16.1682418996564
"KIAA1328"	0.479128738334222	2.55753943996903	7.03493089006444	1.05641946264348e-11	1.02158751904028e-09	16.1625599230384
"KCNJ16"	1.89795847450031	-2.15913342150996	7.0369876288698	1.04285674979182e-11	1.01807648702296e-09	16.1539192129233
"PCSK6"	1.32296212818616	4.67121186827411	7.04445631440962	9.95031329996753e-12	9.78252348957609e-10	16.1428830409535
"OR2L13"	1.19681184734026	-3.58242050789404	7.03126956689046	1.08099398478066e-11	1.04044402262856e-09	16.1367581889859
"PPM1J"	1.15014191733767	2.59875352787054	7.0172425389967	1.18045638968328e-11	1.12560634627427e-09	16.055774503282
"HTR2A"	1.31662463384375	-2.43554376501599	7.01638467027657	1.18682326313791e-11	1.12643813507363e-09	16.0404604914226
"NMNAT3"	1.18074367828976	2.56656967050299	7.01457393805839	1.20037314232618e-11	1.13404837745756e-09	16.0395391829012
"SDPR"	1.53882048001046	2.95655380298425	7.00973155738205	1.23736125016055e-11	1.15831703148591e-09	16.0096623580849
"DCAKD"	0.496906453379657	5.1721799374902	7.02683321665465	1.11152489604752e-11	1.06483046233038e-09	15.9908293656489
